Record_id,Attribute_name,y_act,total_vals,num_nans,%_nans,num_of_dist_val,%_dist_val,mean,std_dev,min_val,max_val,has_delimiters,has_url,has_email,has_date,mean_word_count,std_dev_word_count,mean_stopword_total,stdev_stopword_total,mean_char_count,stdev_char_count,mean_whitespace_count,stdev_whitespace_count,mean_delim_count,stdev_delim_count,is_list,is_long_sentence,sample_1,sample_2,sample_3,sample_4,sample_5
33,Area,categorical,6443,0,0.0,174,2.700605308086295,0.0,0.0,0.0,0.0,False,False,False,False,2.0,1.2649110640673518,0.4,0.48989794855663565,13.8,8.034923770640267,1.0,1.2649110640673518,1.0,1.2649110640673518,False,False,Finland,Luxembourg,Trinidad and Tobago,United Republic of Tanzania,Canada
33,Area Code,categorical,6443,0,0.0,174,2.700605308086295,124.53562005277045,73.39492228123781,1.0,276.0,False,False,False,True,1.0,0.0,0.0,0.0,2.6,0.4898979485566356,0.0,0.0,0.0,0.0,False,False,67,256,220,215,33
33,Element,categorical,6443,0,0.0,2,0.03104144032283098,0.0,0.0,0.0,0.0,False,False,False,False,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,False,Food,Food,Food,Food,Food
33,Element Code,categorical,6443,0,0.0,2,0.03104144032283098,5213.35294117647,148.16046197062207,5142.0,5521.0,False,False,False,True,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,False,5142,5142,5142,5142,5142
33,Item,categorical,6443,0,0.0,115,1.7848828185627814,0.0,0.0,0.0,0.0,True,False,False,False,2.4,1.019803902718557,0.0,0.0,16.0,6.2289646009589745,1.4,1.019803902718557,1.4,1.019803902718557,True,False,"Marine Fish, Other","Cereals, Other","Beverages, Fermented",Milk - Excluding Butter,Cream
33,Item Code,categorical,6443,0,0.0,117,1.8159242588856124,2695.8780071395313,149.84842779826994,2511.0,2961.0,False,False,False,True,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,False,2764,2520,2657,2948,2743
33,Y1968,context-specific,6443,1044,16.20363184851777,645,10.010864504112991,221.61233561770698,1767.486050160058,0.0,91621.0,False,False,False,True,1.0,0.0,0.0,0.0,3.6,0.8,0.0,0.0,0.0,0.0,False,False,4.0,,0.0,387.0,88.0
33,Y1977,context-specific,6443,1044,16.20363184851777,707,10.973149154120751,270.27431005741806,2027.5163566643353,0.0,94738.0,False,False,False,True,1.0,0.0,0.0,0.0,3.6,0.8,0.0,0.0,0.0,0.0,False,False,4.0,,0.0,454.0,82.0
33,Y1983,context-specific,6443,1044,16.20363184851777,739,11.469812199286046,308.0544545286164,2345.224200864973,0.0,98457.0,False,False,False,True,1.0,0.0,0.0,0.0,3.8,0.9797958971132712,0.0,0.0,0.0,0.0,False,False,7.0,,0.0,476.0,108.0
33,Y2003,context-specific,6443,102,1.5831134564643798,957,14.853329194474624,420.47200756978395,3380.3098889016314,0.0,146844.0,False,False,False,True,1.0,0.0,0.0,0.0,4.0,1.2649110640673518,0.0,0.0,0.0,0.0,False,False,7.0,1.0,0.0,1073.0,250.0
