Record_id,Attribute_name,y_act,total_vals,num_nans,%_nans,num_of_dist_val,%_dist_val,mean,std_dev,min_val,max_val,has_delimiters,has_url,has_email,has_date,mean_word_count,std_dev_word_count,mean_stopword_total,stdev_stopword_total,mean_char_count,stdev_char_count,mean_whitespace_count,stdev_whitespace_count,mean_delim_count,stdev_delim_count,is_list,is_long_sentence,sample_1,sample_2,sample_3,sample_4,sample_5
33,Area,categorical,17181,0,0.0,174,1.0127466387288284,0.0,0.0,0.0,0.0,False,False,False,False,2.0,1.2649110640673518,0.4,0.48989794855663565,13.8,8.034923770640267,1.0,1.2649110640673518,1.0,1.2649110640673518,False,False,Finland,Luxembourg,Trinidad and Tobago,United Republic of Tanzania,Canada
33,Area Code,categorical,17181,0,0.0,174,1.0127466387288284,125.12612769920261,72.88628267405093,1.0,276.0,False,False,False,True,1.0,0.0,0.0,0.0,2.6,0.4898979485566356,0.0,0.0,0.0,0.0,False,False,67,256,220,215,33
33,Element,categorical,17181,0,0.0,2,0.011640765962400325,0.0,0.0,0.0,0.0,False,False,False,False,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,False,Food,Food,Food,Food,Food
33,Element Code,categorical,17181,0,0.0,2,0.011640765962400325,5212.2366567720155,147.26338635954633,5142.0,5521.0,False,False,False,True,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,False,5142,5142,5142,5142,5142
33,Item,categorical,17181,0,0.0,115,0.6693440428380187,0.0,0.0,0.0,0.0,True,False,False,False,2.4,1.019803902718557,0.0,0.0,16.0,6.2289646009589745,1.4,1.019803902718557,1.4,1.019803902718557,True,False,"Marine Fish, Other","Cereals, Other","Beverages, Fermented",Milk - Excluding Butter,Cream
33,Item Code,categorical,17181,0,0.0,117,0.6809848088004191,2694.549909784064,148.97999244810396,2511.0,2961.0,False,False,False,True,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,False,2764,2520,2657,2948,2743
33,Y1968,context-specific,17181,2823,16.43094115592806,1152,6.705081194342588,238.56623485165065,2278.7294220625727,0.0,127512.0,False,False,False,True,1.0,0.0,0.0,0.0,3.6,0.8,0.0,0.0,0.0,0.0,False,False,4.0,,0.0,387.0,88.0
33,Y1977,context-specific,17181,2823,16.43094115592806,1248,7.263837960537804,287.7845800250731,2654.3185503021455,0.0,128840.0,False,False,False,True,1.0,0.0,0.0,0.0,3.6,0.8,0.0,0.0,0.0,0.0,False,False,4.0,,0.0,454.0,82.0
33,Y1983,context-specific,17181,2823,16.43094115592806,1336,7.776031662883418,332.1376236244602,3182.9247932011,0.0,182221.0,False,False,False,True,1.0,0.0,0.0,0.0,3.8,0.9797958971132712,0.0,0.0,0.0,0.0,False,False,7.0,,0.0,476.0,108.0
33,Y2003,context-specific,17181,273,1.5889645538676445,1701,9.900471451021478,486.3802933522593,5331.917610567822,0.0,354850.0,False,False,False,True,1.0,0.0,0.0,0.0,4.0,1.2649110640673518,0.0,0.0,0.0,0.0,False,False,7.0,1.0,0.0,1073.0,250.0
34,activity,categorical,536964,0,0.0,163,0.03035585253387564,0.0,0.0,0.0,0.0,False,False,False,False,1.6,0.4898979485566356,0.0,0.0,12.6,5.276362383309167,0.6,0.48989794855663565,0.6,0.48989794855663565,False,False,Farming,Food Production/Sales,Home Appliances,Fishing,General Store
