Record_id,Attribute_name,y_act,total_vals,num_nans,%_nans,num_of_dist_val,%_dist_val,mean,std_dev,min_val,max_val,has_delimiters,has_url,has_email,has_date,mean_word_count,std_dev_word_count,mean_stopword_total,stdev_stopword_total,mean_char_count,stdev_char_count,mean_whitespace_count,stdev_whitespace_count,mean_delim_count,stdev_delim_count,is_list,is_long_sentence,sample_1,sample_2,sample_3,sample_4,sample_5
33,Area,categorical,4295,0,0.0,174,4.051222351571595,0.0,0.0,0.0,0.0,False,False,False,False,2.0,1.2649110640673518,0.4,0.48989794855663565,13.8,8.034923770640267,1.0,1.2649110640673518,1.0,1.2649110640673518,False,False,Finland,Luxembourg,Trinidad and Tobago,United Republic of Tanzania,Canada
33,Area Code,categorical,4295,0,0.0,174,4.051222351571595,124.48474970896392,73.13956033141623,1.0,276.0,False,False,False,True,1.0,0.0,0.0,0.0,2.6,0.4898979485566356,0.0,0.0,0.0,0.0,False,False,67,256,220,215,33
33,Element,categorical,4295,0,0.0,2,0.046565774155995346,0.0,0.0,0.0,0.0,False,False,False,False,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,False,Food,Food,Food,Food,Food
33,Element Code,categorical,4295,0,0.0,2,0.046565774155995346,5218.064726426077,151.79818414332425,5142.0,5521.0,False,False,False,True,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,False,5142,5142,5142,5142,5142
33,Item,categorical,4295,0,0.0,115,2.6775320139697323,0.0,0.0,0.0,0.0,True,False,False,False,2.4,1.019803902718557,0.0,0.0,16.0,6.2289646009589745,1.4,1.019803902718557,1.4,1.019803902718557,True,False,"Marine Fish, Other","Cereals, Other","Beverages, Fermented",Milk - Excluding Butter,Cream
33,Item Code,categorical,4295,0,0.0,117,2.724097788125728,2697.3336437718276,151.6009089578651,2511.0,2961.0,False,False,False,True,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,False,False,2764,2520,2657,2948,2743
33,Y1968,context-specific,4295,698,16.251455180442374,506,11.781140861466822,230.0728384765082,1935.1617878352467,0.0,91621.0,False,False,False,True,1.0,0.0,0.0,0.0,3.6,0.8,0.0,0.0,0.0,0.0,False,False,4.0,,0.0,387.0,88.0
33,Y1977,context-specific,4295,698,16.251455180442374,544,12.665890570430733,273.084792882958,2092.4324446644864,0.0,94738.0,False,False,False,True,1.0,0.0,0.0,0.0,3.6,0.8,0.0,0.0,0.0,0.0,False,False,4.0,,0.0,454.0,82.0
33,Y1983,context-specific,4295,698,16.251455180442374,573,13.341094295692665,305.1198220739505,2277.5462383378144,0.0,98457.0,False,False,False,True,1.0,0.0,0.0,0.0,3.8,0.9797958971132712,0.0,0.0,0.0,0.0,False,False,7.0,,0.0,476.0,108.0
33,Y2003,context-specific,4295,69,1.6065192083818394,738,17.18277066356228,414.1916706105064,3197.097929014864,0.0,146844.0,False,False,False,True,1.0,0.0,0.0,0.0,4.0,1.2649110640673518,0.0,0.0,0.0,0.0,False,False,7.0,1.0,0.0,1073.0,250.0
34,activity,categorical,134241,0,0.0,163,0.12142341013550256,0.0,0.0,0.0,0.0,False,False,False,False,1.6,0.4898979485566356,0.0,0.0,12.6,5.276362383309167,0.6,0.48989794855663565,0.6,0.48989794855663565,False,False,Farming,Food Production/Sales,Home Appliances,Fishing,General Store
34,borrower_genders,list,134241,858,0.6391489932285963,3163,2.3562100997459794,0.0,0.0,0.0,0.0,True,False,False,False,2.2,1.16619037896906,0.0,0.0,14.8,9.173875952943773,1.2,1.1661903789690602,1.2,1.1661903789690602,True,False,"female, female",female,"female, female, female",female,male
34,country,categorical,134241,0,0.0,83,0.06182909841255652,0.0,0.0,0.0,0.0,False,False,False,False,1.2,0.4000000000000001,0.0,0.0,9.4,1.624807680927192,0.2,0.4000000000000001,0.2,0.4000000000000001,False,False,Cambodia,El Salvador,Cambodia,Philippines,Philippines
34,country_code,categorical,134241,2,0.001489857793073651,82,0.06108416951601969,0.0,0.0,0.0,0.0,False,False,False,False,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,False,KH,SV,KH,PH,PH
34,currency,categorical,134241,0,0.0,66,0.049165307171430486,0.0,0.0,0.0,0.0,False,False,False,False,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,False,KHR,USD,KHR,PHP,PHP
34,date,datetime,134241,0,0.0,1296,0.9654278499117259,0.0,0.0,0.0,0.0,False,False,False,True,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,False,False,2014-05-22,2016-10-10,2015-11-16,2015-07-06,2015-09-22
34,disbursed_time,datetime,134241,431,0.3210643544073718,2700,2.011308020649429,0.0,0.0,0.0,0.0,False,False,False,True,2.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,False,False,2014-04-22 07:00:00+00:00,2016-09-21 07:00:00+00:00,2015-11-10 08:00:00+00:00,2015-06-25 07:00:00+00:00,2015-08-26 07:00:00+00:00
34,funded_amount,numeric,134241,0,0.0,431,0.3210643544073718,786.8000089391468,1091.5305543431166,0.0,50000.0,False,False,False,True,1.0,0.0,0.0,0.0,5.2,0.39999999999999997,0.0,0.0,0.0,0.0,False,False,900.0,350.0,200.0,275.0,350.0
